Time,EEG_C3,EEG_C4,EEG_O1,EEG_O2,EEG_F3,EEG_F4,EEG_P3,EEG_P4,ECG_I,ECG_II,ECG_III
8.98,-3.659201124058203e-05,-1.1162831645383441e-05,5.713237649660448e-05,2.559032903678401e-05,-1.8899908615929142e-05,-1.3168804906070338e-05,1.1238774481750837e-06,4.2163236787455375e-05,-0.00011451093685271186,4.509295837739547e-05,-6.987051764975927e-05
8.982,-3.494263284803538e-05,-1.5038584630793208e-05,5.409921340056381e-05,2.8270672773342948e-05,-1.7416225842064844e-05,-1.4501953458363632e-05,-3.879413556566892e-07,4.303474263379094e-05,4.346545734105493e-05,-0.0017576332181414177,-6.103826286628642e-05
8.984,-3.187380930250712e-05,-2.144750313752869e-05,4.869303372831311e-05,3.107794313135043e-05,-1.5291146619305584e-05,-1.3009422451828683e-05,-2.2750034157999036e-06,4.275401756516484e-05,4.8219491403206646e-05,-0.0017670777577891677,4.785576942054431e-05
8.986,-2.7700431676545898e-05,-2.672907885033849e-05,4.441757428986986e-05,3.38150506813292e-05,-1.2355595058133901e-05,-1.245227191093458e-05,-4.632621184336041e-06,4.2350901366112445e-05,2.541205379850818e-06,-0.0015443155279476104,-5.4512570586356364e-05
8.988,-2.3266550948528818e-05,-3.161744103732081e-05,3.89067934227126e-05,3.5172918962900325e-05,-8.531937736049203e-06,-1.3141919421451933e-05,-5.04050146386453e-06,4.207191594824297e-05,-1.4526488865309344e-05,-0.0014559411411065224,-5.2949653148890845e-05
8.99,-1.6490627565409683e-05,-3.7372841786522385e-05,3.389974570796332e-05,3.384755351150516e-05,-5.497197809594347e-06,-1.3708308688630336e-05,-3.1780962786091526e-06,3.9849997633007527e-05,-1.558088048212131e-05,-0.001301466117060266,-2.1045929318076885e-05
8.992,-9.39932959888627e-06,-4.201814855422189e-05,2.8933021497580008e-05,3.3880345905860623e-05,-3.200737889771052e-06,-1.5304347807620688e-05,-5.24594745009458e-06,3.9294024633577195e-05,-1.807580567802853e-05,-0.0009045508701611284,6.97447362494739e-05
8.994,-1.9217922725198244e-06,-4.479217529538628e-05,2.0975443338753738e-05,3.357017974806167e-05,-1.89583076756917e-06,-1.914263800418477e-05,-3.8036705748478066e-06,4.121527246783643e-05,-1.5532788447643328e-05,-0.00068007104811436,9.850265283866789e-06
8.996,4.601310793200851e-06,-4.744686675414769e-05,1.5306485116385077e-05,3.300554998910712e-05,3.8614251751848804e-07,-2.1822424261711255e-05,-2.6019167809591538e-06,3.815039101101756e-05,-3.862348921605409e-05,-0.0004612172331064647,-4.058295854815615e-05
8.998,1.2704932359643742e-05,-4.8825965873901165e-05,8.052391685619575e-06,3.293978261721541e-05,1.7760021187069609e-06,-2.546119352378501e-05,-3.4698438536077114e-06,3.5794977510155905e-05,5.7270497564392884e-05,-0.00019282251870509148,1.090860476666937e-05
9.0,1.9956508518030612e-05,-4.8304426202627603e-05,2.847070539053623e-06,3.345602127330648e-05,3.078533571729447e-06,-2.753099791705861e-05,-4.839546205360335e-06,3.601315560394118e-05,7.790228987035407e-05,-4.648500817600862e-06,7.240896016676557e-05
9.002,2.634031270535245e-05,-4.68899972702513e-05,-5.335922317441632e-06,3.4340176657117964e-05,4.768785648776086e-06,-3.128836423334438e-05,-5.990748104592968e-06,3.384445627769411e-05,7.688165816781773e-05,0.00032919538864413354,3.6909735716823908e-06
9.004,3.216037422843208e-05,-4.642629148127115e-05,-1.197410420373674e-05,3.612865871836968e-05,5.097548803124054e-06,-3.326379745671344e-05,-9.545850335586306e-06,3.0903986744652565e-05,-7.541165234219116e-05,0.0007339798944942839,1.657211510522396e-05
9.006,3.6891377852381046e-05,-4.237354314465605e-05,-1.832598556325684e-05,3.912247974415874e-05,5.9452338453096804e-06,-3.64473287514772e-05,-1.2611119421088912e-05,2.8205134466950265e-05,1.589753506215123e-05,0.0009359843624779325,-1.0528789639768903e-05
9.008000000000001,4.0535265344448796e-05,-3.980679064185193e-05,-2.4785755363162733e-05,4.238266142163033e-05,7.37034854617732e-06,-3.818710069818128e-05,-1.7315486378551552e-05,2.627472061800483e-05,-9.22709315254695e-05,0.0010865022718003813,-4.231012685676993e-05
9.01,4.3535434612746815e-05,-3.5626731683034386e-05,-3.336770217372892e-05,4.740293022379695e-05,8.875394295935275e-06,-3.825543405101389e-05,-2.4519142025505404e-05,2.315483670194376e-05,1.9636450750434458e-05,0.0013973753852531857,8.259471917523475e-05
9.012,4.407243835678962e-05,-3.0993026818167065e-05,-4.0994712781277226e-05,5.351319882074829e-05,1.1225691977790188e-05,-3.855715066872226e-05,-2.949721168284049e-05,2.0392566623944227e-05,5.950262662429416e-05,0.0016088902883839675,2.6590211946571728e-05
9.014,4.385218540625014e-05,-2.690434248810488e-05,-4.7592447485545764e-05,5.717133380471799e-05,1.313265332851082e-05,-3.7248969525486024e-05,-3.553347096574106e-05,1.7534215946115643e-05,-4.2277607222641434e-05,0.0016885719233310538,3.086055642297161e-05
9.016,4.212800408408339e-05,-2.360280402517118e-05,-5.578146175898373e-05,6.287003235236433e-05,1.4985838523003845e-05,-3.383520104707555e-05,-3.7629488300672136e-05,1.6274222600717244e-05,-1.5949151217331452e-05,0.001835420491197978,2.774415376645323e-05
9.018,4.134944315441882e-05,-1.947342774128505e-05,-6.459345872875783e-05,6.637022165948812e-05,1.7595954836791658e-05,-3.0517564191124893e-05,-4.17769378660258e-05,1.3958925902080353e-05,-6.915220487826743e-05,0.0018213873339108214,3.59531849812076e-05
9.02,3.859920381201438e-05,-1.6197463892488063e-05,-7.141897416839602e-05,6.874874185606466e-05,2.068058825329884e-05,-2.6751217916219014e-05,-4.316010493208379e-05,1.2447301344699424e-05,-1.3603377679857417e-05,0.001987806903611395,1.716724825146087e-07
9.022,3.5743204413901794e-05,-1.3007120632457868e-05,-7.774556301732059e-05,6.999137794925328e-05,2.2091926439443606e-05,-2.5048692108535774e-05,-4.6247856147056833e-05,1.0176711275407312e-05,6.841213807659572e-06,0.0001819085375888346,4.120676845611805e-06
9.024000000000001,3.25415052146826e-05,-1.110415147020247e-05,-8.408549148928779e-05,6.848692562045957e-05,2.3953999306305845e-05,-2.2006240799080863e-05,-4.614003437130194e-05,9.916772744756241e-06,2.668902808134526e-05,0.00012630260712119377,4.976939427908402e-05
9.026,3.008964690844185e-05,-7.838308264558486e-06,-8.884738382394105e-05,6.783929251778042e-05,2.624313080290978e-05,-1.9742408485809273e-05,-4.5136253432878954e-05,9.778519809360044e-06,-6.650923110797947e-05,0.00012129623133816535,-3.5784638594257845e-05
9.028,2.6944635400010756e-05,-6.64116202639577e-06,-9.378997184856627e-05,6.295162540756042e-05,2.806323060195035e-05,-1.6340399439182586e-05,-4.380222071249906e-05,1.0513938196328263e-05,-6.88495408682295e-05,0.00014508922357400834,7.446110703012698e-06
9.03,2.577802146290077e-05,-4.896992225142227e-06,-9.567295526054962e-05,5.642732194472897e-05,2.9545035721116673e-05,-1.504578323542317e-05,-3.9478242577298116e-05,1.001654311460327e-05,-6.721426964554999e-05,0.00016041077090407144,1.027009358188026e-06
9.032,2.423243359045363e-05,-2.3682958506189547e-06,-9.531835780379013e-05,4.955265487012096e-05,3.0709012404064734e-05,-1.3924751748030151e-05,-3.7656564311168954e-05,1.025357179873828e-05,2.1053653986289073e-05,0.000257935723177166,3.361385095923802e-05
9.034,2.1969920976378794e-05,-2.729213595944998e-06,-9.398107876250537e-05,4.2233161955267563e-05,3.100952892214501e-05,-1.61162836734835e-05,-3.087776537715793e-05,1.1723714537520789e-05,-9.17723926812633e-06,0.00022723398689449996,1.2273513344890743e-05
9.036,2.1884935711154497e-05,-1.915058296462312e-06,-9.061848949008363e-05,3.1401858584980666e-05,3.18463315275859e-05,-1.8058169821949467e-05,-3.002823186319259e-05,1.2031697899162015e-05,6.610918007696e-05,0.0001686253903113102,-4.214567254009248e-05
9.038,2.2055825636356936e-05,-3.666384280658376e-07,-8.467809460582792e-05,2.41549217313361e-05,3.191706509728904e-05,-2.1086074206913842e-05,-2.324248002252743e-05,1.3251635607734074e-05,6.345507752872446e-05,7.045655946076903e-05,2.465880256036445e-05
9.040000000000001,2.235687686553629e-05,2.3320492935503887e-07,-7.590054760252089e-05,1.4973792830014904e-05,3.123173556854208e-05,-2.3301384171469555e-05,-1.8946382223977063e-05,1.2986373826728594e-05,-4.664429333591646e-05,0.00033374550001622475,-2.7243858478272255e-05
9.042,2.1687658712240848e-05,4.557699479971e-07,-6.640208364440395e-05,8.62383667559756e-06,3.098979585021232e-05,-2.9735951491484404e-05,-1.6357155964006178e-05,1.3750426494877047e-05,1.6517810809474016e-05,0.00017367383202007727,1.2238552750807835e-05
9.044,2.2150668473093316e-05,1.4214358122172931e-06,-5.698651420462558e-05,1.374473642634314e-06,3.0689203420638844e-05,-3.2820453846470856e-05,-1.4368984524253711e-05,1.2930166355424128e-05,6.176307758159241e-05,0.00022516468420800257,1.92022956749437e-05
9.046,2.2059105949428813e-05,2.821567093131833e-06,-4.5171186675344004e-05,-4.36705861989443e-06,3.100885879946519e-05,-3.682959868226907e-05,-1.1077630956424324e-05,1.4760892921447522e-05,-1.448199870081524e-05,0.00012325382556090033,-1.1938795470606338e-05
9.048,2.06619425434051e-05,2.8991201185094707e-06,-3.286701762290145e-05,-6.578503691840475e-06,3.0133593959093712e-05,-4.0089425794922983e-05,-1.0101477802860813e-05,1.271733101828978e-05,4.24425563209181e-06,0.0003011974790320246,-4.3671540965742846e-05
9.05,1.790449064140743e-05,2.3391739511236368e-06,-2.1808581062108557e-05,-1.0675590293737004e-05,3.0054092169935123e-05,-4.229649054628705e-05,-1.0213693887377371e-05,1.3035227479147181e-05,-2.21882018047854e-05,0.00015336079498630046,3.8820276144802186e-05
9.052,1.5742088460475252e-05,4.512258372720953e-07,-1.3107959445732916e-05,-1.089227106092741e-05,2.8390596181992464e-05,-4.3861655050069e-05,-1.1369192192806131e-05,1.1985370188933633e-05,6.503883671845926e-05,0.00022840610341029645,5.8956150938626536e-05
9.054,1.2040255000696748e-05,-1.3877959612561452e-06,-4.401860326041321e-06,-8.951583949028451e-06,2.758235937776486e-05,-4.268758879437009e-05,-1.145168666501923e-05,1.2384623452152645e-05,-5.731493157307671e-05,0.00019410793580766885,3.816922172472026e-05
9.056000000000001,9.06138688670813e-06,-2.0310021421210195e-06,4.851765408199594e-06,-7.654158813392475e-06,2.5868129476338753e-05,-4.160560691204853e-05,-1.1496960200334003e-05,1.3702438034039974e-05,-6.31945603944495e-06,0.00024954904595357754,-6.100801792166039e-05
9.058,4.1092881411936485e-06,-4.788907847949349e-06,8.811505762685497e-06,-3.095313310481202e-06,2.4553591211218545e-05,-3.937704152835437e-05,-1.4631130990166447e-05,1.844544043375148e-05,-6.28159821832428e-05,0.00018315333536063631,-5.58696949612107e-06
9.06,-3.220500524447723e-07,-8.302655289213157e-06,1.1549605314683483e-05,6.009870151444318e-07,2.2628354288363523e-05,-3.5737359809963664e-05,-1.4701505607701098e-05,1.9410330851980506e-05,5.354774113933092e-06,0.00029076253454767264,1.5851455320586333e-05
9.062,-3.079334387305591e-06,-9.931155819098926e-06,1.4363088382475598e-05,3.821640424047876e-06,2.069854565901852e-05,-3.12643651555219e-05,-1.7052893578613236e-05,2.396218739116178e-05,1.0255649529082582e-05,0.00027613457625989764,-1.1147417387924469e-05
9.064,-7.840771526992146e-06,-1.2968042174664738e-05,1.4973393891788314e-05,9.742731294799757e-06,1.6771378359725392e-05,-2.6593564085066178e-05,-1.6509846354666768e-05,2.6081446180349554e-05,-6.055219112357598e-05,0.0002142355915492305,5.1686604292108357e-05
9.066,-1.064400217409027e-05,-1.5527307841487858e-05,1.554096246190217e-05,1.4095474644196583e-05,1.3620925833450827e-05,-2.115493089700859e-05,-1.8745086790289735e-05,3.270617656272158e-05,7.643927217785624e-05,0.0003412502021704628,2.9705033528618156e-05
9.068,-1.2871333196558819e-05,-1.8800188680676636e-05,1.238795861539259e-05,1.7878581406447194e-05,9.914756742427195e-06,-1.6866543206768443e-05,-1.8948375438333785e-05,3.809622420925679e-05,-4.249299617825696e-05,0.00030339979443127374,3.550499276816256e-05
9.07,-1.5535318428348593e-05,-2.063118455445437e-05,1.2675897001826227e-05,2.1649877537406922e-05,6.391462992674242e-06,-1.3140701874617062e-05,-1.6682866908845705e-05,4.308952885932103e-05,-4.355329349801991e-05,0.00032732400917252357,-2.6974301099385553e-05
9.072000000000001,-1.6263263658906455e-05,-2.4110478531630694e-05,9.307629479397404e-06,2.4973566142802475e-05,1.8960339418153062e-06,-8.880408167753173e-06,-1.8044606861603665e-05,4.7843453229836497e-05,-6.847151468236162e-05,0.00018437930803160636,-2.4870945887501565e-05
9.074,-1.5381741611937012e-05,-2.6767811247067647e-05,7.247431879635023e-06,2.872514909070735e-05,-2.331977785980473e-06,-7.959905600287078e-06,-2.0235577406247854e-05,5.2404752657800974e-05,-3.9128235982670486e-05,0.0004167474190177903,6.080884344847568e-05
9.076,-1.4666908402347208e-05,-2.7541093677837144e-05,6.333839691052991e-06,3.122339717404178e-05,-5.941073060391663e-06,-6.882097711114959e-06,-1.6000879282585557e-05,5.619736949727338e-05,-2.8853955398726363e-05,0.0003561046994945484,5.331163769225816e-05
9.078,-1.1300971259065393e-05,-2.9054547584278322e-05,6.104675181349512e-06,3.088526466873639e-05,-9.125601142962101e-06,-7.4642299446559e-06,-1.6435469780381335e-05,5.9313229292744716e-05,-3.79476747845565e-05,0.00026363296167317845,4.2104552635212225e-05
9.08,-8.532226454970538e-06,-3.075530377169389e-05,3.277619865922667e-06,3.5439751924005696e-05,-1.1272910043210528e-05,-9.141217344849886e-06,-1.6787680576057455e-05,5.9421936834909696e-05,-1.3535610827842112e-05,0.0003408334339240823,1.5680250771614882e-06
9.082,-4.75471363173801e-06,-3.235247068506999e-05,6.576404346066108e-06,3.6795369472898195e-05,-1.3315807019219292e-05,-1.2825819082783546e-05,-1.7971689217131444e-05,5.961103262436144e-05,2.2260211573093697e-05,0.0002668071950704986,8.39303540373704e-05
9.084,4.960859282210606e-07,-3.331307460380913e-05,8.217423670211635e-06,3.976548560695457e-05,-1.4576820218182894e-05,-1.6109776790091957e-05,-1.784734409300173e-05,5.828068470335589e-05,1.8210456747503826e-05,0.00029350996043053085,6.010582930013063e-05
9.086,4.462772866106102e-06,-3.444580475679867e-05,8.667034513412212e-06,3.9900753529147866e-05,-1.3836938365493922e-05,-2.1262860203268985e-05,-1.8175004688562704e-05,5.5639042570875685e-05,-2.2950666641372657e-05,0.00027428868736172204,7.870250294070498e-06
9.088000000000001,9.654856860920612e-06,-3.479115176486312e-05,1.123192607706873e-05,4.3516014633330194e-05,-1.2315726557975753e-05,-2.5498331223829538e-05,-1.7415376568628614e-05,4.970962662693668e-05,1.5951718919072677e-05,0.0003626585611010505,7.092765405656566e-05
9.09,1.4595689537310757e-05,-3.657995923845627e-05,1.1149423642910445e-05,4.536443123196128e-05,-1.0813146806395855e-05,-2.9152880879623345e-05,-1.722807377398611e-05,4.421949126515685e-05,3.816941781923192e-06,0.0003925871353307583,-4.700662490155416e-06
9.092,1.8298154786145124e-05,-3.6285811649306015e-05,1.0076076404136039e-05,4.6912511861984785e-05,-7.509448426985473e-06,-3.3527846259395655e-05,-1.8816767943924862e-05,3.817049176644094e-05,-3.5512962004253494e-05,0.0003107382851662485,1.0149804053849972e-05
9.094,2.12607631742278e-05,-3.6863916221831656e-05,1.3694943606592224e-05,4.945916312514211e-05,-3.902836035482549e-06,-3.641760596462342e-05,-1.92975896679503e-05,3.1771588494444403e-05,-1.675903521323301e-05,0.00038264260958864376,-3.4640338415901486e-06
9.096,2.4705875597535203e-05,-3.7741739479661624e-05,8.579479437710907e-06,5.0637138674782476e-05,1.2658833311580368e-07,-3.6866105438969265e-05,-1.87527653904614e-05,2.4048059036777946e-05,4.8167932788733896e-05,0.0003897442054716231,7.242514357353175e-07
9.098,2.7353183196752256e-05,-3.79602436995318e-05,1.0984182918155793e-06,5.331202464749886e-05,4.0588150487919465e-06,-3.8266678435610875e-05,-1.7857809606316235e-05,1.7896760074105444e-05,5.953945246248136e-05,0.00036719066724380105,-6.1016917094201104e-05
9.1,2.9545913732666786e-05,-3.7632969998786386e-05,-1.1039063156892873e-06,5.303352748351281e-05,8.527442097583177e-06,-3.7085872483032824e-05,-1.6538547377994964e-05,1.1840794901153462e-05,-6.141516669724347e-06,0.0004706630895551662,-1.0449464763719104e-05
9.102,3.020001554097246e-05,-3.6778700370378194e-05,-8.841392141980216e-06,5.316295228931486e-05,1.1864815303364343e-05,-3.468297425040065e-05,-1.6013796875375796e-05,7.020827331431851e-06,2.395771636846013e-05,0.00046189849059500465,6.894858517256224e-05
9.104000000000001,3.1777569746552153e-05,-3.49072395689696e-05,-1.9192060290790415e-05,5.298034284297418e-05,1.4293305898111937e-05,-3.360931033690235e-05,-1.5107840362094429e-05,1.5358374451248046e-06,-5.252576919342302e-06,0.00045746738480800494,3.0371533533301633e-05
9.106,3.174834633630191e-05,-3.3334101875695254e-05,-2.6919098601450058e-05,5.2285176744063726e-05,1.7521008994105113e-05,-2.9203002569087614e-05,-1.537524881221515e-05,-8.061129587245817e-07,7.590519825834897e-05,0.00045214518965105695,-3.8430343835638234e-06
9.108,3.118973088217152e-05,-2.9845426107973284e-05,-3.8771555716558e-05,4.823741210830617e-05,1.993946998637822e-05,-2.5077810957482293e-05,-1.3956971754075663e-05,-3.286716447259061e-06,-5.807845819761865e-05,0.00041016735812457456,7.950371302022031e-05
9.11,3.205752021416387e-05,-2.7039268586161812e-05,-4.98742470243234e-05,4.416268662854334e-05,2.0464110976532095e-05,-2.075511054673629e-05,-1.3071191312472433e-05,-3.0544486631953207e-06,4.220676843815452e-05,0.00044723666562587945,9.475299220387546e-05
9.112,3.0533086127384196e-05,-2.2190659673459778e-05,-5.924761092582118e-05,4.0915576315892284e-05,2.184504771388553e-05,-1.5891500672688456e-05,-1.4151704653577354e-05,-4.047640366947251e-06,3.448419508331886e-05,0.0005005193020736515,3.945614134709598e-05
9.114,2.9910534243235893e-05,-1.4884641328017676e-05,-6.916237483902274e-05,3.694628080417721e-05,2.179423951322271e-05,-1.1513985574151243e-05,-1.3559103005224228e-05,-4.423517532892674e-06,1.8815564453439876e-05,0.000455448252462874,3.646538659310644e-05
9.116,3.0341456786742386e-05,-9.008839019033638e-06,-7.69480477372742e-05,3.101002658673929e-05,1.9951096134426262e-05,-8.400889269426401e-06,-1.543840339272075e-05,-3.2575146798008185e-06,3.557924042431765e-05,0.00037787311741558705,7.284153923685753e-05
9.118,3.0347548752144764e-05,-1.7353730804967678e-06,-8.346543280776641e-05,2.598564947055544e-05,1.93920121778653e-05,-5.2957365253383e-06,-1.578999946841418e-05,-1.6241045791248525e-06,-8.584973886064594e-06,0.00032170937630922325,0.00014491778261394316
9.120000000000001,2.9003789165170627e-05,4.8053964107213435e-06,-8.628399567884082e-05,2.0335463159126765e-05,1.8764445595318702e-05,-1.5656188264804657e-06,-1.9069749250998487e-05,-2.7470713268580286e-06,-7.870225441522296e-07,0.00047212944509478547,0.00013099224427049678
9.122,2.8342736505582505e-05,1.1465828506883948e-05,-8.983725370706146e-05,1.2850218686221523e-05,1.9486059317737143e-05,1.0976998326950118e-06,-2.149700505631856e-05,-2.4489372443648835e-06,4.917742112510977e-05,0.000358823557032758,0.00012048992425916571
